"","Condition","Percent","Homo","Hetero"
"211","PPC_90","10",0.155548023754884,0.125792052101774
"212","PPC_90","20",0.175179874270079,0.166034880079121
"213","PPC_90","20",0.173783798895582,0.119948821238742
"214","PPC_90","20",0.174074966904055,0.131082664773268
"215","PPC_90","20",0.144903328501012,0.120405535626549
"216","PPC_90","20",0.117994559213354,0.148576019614236
"217","PPC_90","20",0.199041329524601,0.156347501207046
"218","PPC_90","40",0.166359314341841,0.159687257719266
"219","PPC_90","40",0.149463905754207,0.127269191344399
"220","PPC_90","40",0.17347990920084,0.128981674224039
"221","PPC_90","40",0.138169229556402,0.122305068514273
"222","PPC_90","40",0.130356498289313,0.139590207451526
"223","PPC_90","40",0.15840985009429,0.151049423943551
"224","PPC_90","60",0.166861083487603,0.157797321459821
"225","PPC_90","60",0.146230270273673,0.130637541640368
"226","PPC_90","60",0.178850199395732,0.13042388693318
"227","PPC_90","60",0.138015434045311,0.122258581691401
"228","PPC_90","60",0.147062713519622,0.145870533278352
"229","PPC_90","60",0.152322446716948,0.174375515059292
"230","PPC_90","100",0.164270465738444,0.147671580497733
"231","PPC_90","100",0.142522718698672,0.13380955759697
"232","PPC_90","100",0.172668702650643,0.134909926197901
"233","PPC_90","100",0.136736107141436,0.122083097778972
"234","PPC_90","100",0.147835470116995,0.144597298449188
"235","PPC_90","100",0.143189447235624,0.156390760492059
"236","PPC_135","0",0.0588323448240911,0.0375983337341477
"237","PPC_135","0",0.00265148340802888,0.015307104186687
"238","PPC_135","0",0.186405028077176,0.0900925434446758
"239","PPC_135","0",0.0478062297057766,0.00395829173668658
"240","PPC_135","0",0.123485756853991,0.060503519324741
"241","PPC_135","0",0.101472512147807,0.0434812828226594
"242","PPC_135","10",0.166842032772841,0.1476796007666
"243","PPC_135","10",0.113909435992306,0.118198929222835
"244","PPC_135","10",0.203990115364969,0.178925021242802
"245","PPC_135","10",0.144986021610128,0.115017781435646
"246","PPC_135","10",0.237961531043828,0.140078245208197
"247","PPC_135","10",0.21895975043278,0.180531645360407
"248","PPC_135","20",0.162762963493812,0.149989195543417
"249","PPC_135","20",0.124774636872491,0.125942829668371
"250","PPC_135","20",0.194599588734914,0.203559635953935
"251","PPC_135","20",0.149869713292809,0.124193687590632
"252","PPC_135","20",0.194568148633877,0.156309095994286
"253","PPC_135","20",0.195222567053711,0.196781827045331
"254","PPC_135","40",0.15426154911858,0.146750871777133
"255","PPC_135","40",0.142031130401615,0.134232221173182
"256","PPC_135","40",0.177267466423171,0.177038757788057
"257","PPC_135","40",0.142499023650277,0.120268270811126
"258","PPC_135","40",0.192182728896209,0.164159798071017
"259","PPC_135","40",0.169578558919153,0.180143220487303
"260","PPC_135","60",0.150292924805254,0.144412134746817
"261","PPC_135","60",0.134775660255731,0.149259576980609
"262","PPC_135","60",0.164890777166808,0.164921132286291
"263","PPC_135","60",0.143365913402842,0.128479393948642
"264","PPC_135","60",0.180759715688122,0.149708779227917
"265","PPC_135","60",0.165321740676209,0.17017968842301
"266","PPC_135","100",0.149440118392416,0.146157436035752
"267","PPC_135","100",0.128108939460452,0.158635248026253
"268","PPC_135","100",0.15859478411059,0.161923372801089
"269","PPC_135","100",0.151278012602369,0.124535298220663
"270","PPC_135","100",0.165152905608638,0.142339963254647
